instance,solver,time,n,len,obj_sm,obj_lr_ub,obj_lr,power,power_offset
0_0_0_0_33_36,RandomGenerator,0,6,1000,3.97186354701049,3.894470500692795,3.894470500692795,9.377161348699007,3.8871613486990064
0_0_0_0_34_0,RandomGenerator,0,6,1000,3.0312396091046483,2.695192124421355,2.695192124421355,8.459777181972381,2.969777181972381
0_0_0_0_34_27,RandomGenerator,0,6,1000,4.281139307640604,4.283310928289289,4.283310928289289,9.851910333051924,4.361910333051924
0_0_0_0_34_9,RandomGenerator,0,6,1000,4.540436902404244,4.425228482461933,4.425228482461933,9.953808351710205,4.463808351710204
0_0_0_0_35_25,RandomGenerator,0,6,1000,3.5402662069796635,4.010983383392285,4.010983383392285,8.831233474372615,3.341233474372615
0_0_0_0_35_8,RandomGenerator,0,6,1000,3.992416549372203,4.614100026743635,4.614100026743635,9.399799527932215,3.909799527932215
0_0_0_0_36_0,RandomGenerator,0,6,1000,2.473516598997119,2.1078354727445303,2.1078354727445303,7.939785624743184,2.4497856247431837
0_0_0_0_36_32,RandomGenerator,0,6,1000,5.101316382183879,5.638554927108764,5.638554927108764,10.403736181874226,4.913736181874226
0_0_0_0_36_4,RandomGenerator,0,6,1000,4.196502194308256,4.668057959490412,4.668057959490412,9.502225024214832,4.012225024214832
0_0_0_0_37_0,RandomGenerator,0,6,1000,1.4989439634416424,1.513607125778362,1.513607125778362,6.999729438019851,1.5097294380198507
0_0_0_0_37_20,RandomGenerator,0,6,1000,3.758863058060456,3.658115375003528,3.658115375003528,9.198087171440822,3.7080871714408215
0_0_0_0_37_22,RandomGenerator,0,6,1000,4.16714827218045,3.841856223098002,3.841856223098002,9.463312551527324,3.9733125515273233
0_0_0_0_37_4,RandomGenerator,0,6,1000,4.099312517199977,4.073829612524244,4.073829612524244,9.459291678829603,3.9692916788296024
0_0_0_0_38_0,RandomGenerator,0,6,1000,2.05951388526124,1.9622905645061437,1.9622905645061437,7.0531065571021285,1.5631065571021283
0_0_0_0_38_8,RandomGenerator,0,6,1000,4.966534044811609,4.4341092328179545,4.4341092328179545,9.559032138347073,4.0690321383470724
0_0_0_0_3_0,RandomGenerator,0,6,1000,1.607520006432234,1.65444715294804,1.65444715294804,7.143556581098683,1.653556581098683
0_0_0_0_3_31,RandomGenerator,0,6,1000,3.263144579762593,3.505629937322045,3.505629937322045,8.717723998721352,3.227723998721352
0_0_0_0_4_0,RandomGenerator,0,6,1000,2.805215398574054,2.5602224867458814,2.5602224867458814,8.253570607743939,2.7635706077439384
0_0_0_0_5_0,RandomGenerator,0,6,1000,0.9669333192572857,0.9410407392439408,0.9410407392439408,6.431480453705074,0.9414804537050738
0_0_0_0_5_2,RandomGenerator,0,6,1000,3.514348445885699,3.2514110255661013,3.2514110255661013,8.76736616825055,3.27736616825055
0_0_0_0_5_25,RandomGenerator,0,6,1000,3.198975425818192,2.809742764204401,2.809742764204401,8.541700889597756,3.0517008895977558
0_0_0_0_6_0,RandomGenerator,0,6,1000,2.19275038463096,1.8196881366118984,1.8196881366118984,7.659462491337137,2.1694624913371365
0_0_0_0_6_21,RandomGenerator,0,6,1000,3.266688030701001,3.74053837354497,3.74053837354497,8.709516889762712,3.219516889762712
