instance,obj_sm_imx8a,obj_lr_imx8a,obj_lr_ub_imx8a,power_imx8a,obj_sm_imx8b,obj_lr_imx8b,obj_lr_ub_imx8b,power_imx8b,obj_sm_tx2,obj_lr_tx2,obj_lr_ub_tx2,power_tx2
inst_0739,7.386518309151647,6.2069505337004465,8.28457658354321,6.417529819141077,6.803514699959366,6.045896232899105,7.752418534360373,6.29462355974896,3.65059623416145,3.298886600372776,5.32288920631771,2.9558392857142857
inst_0497,6.523325156414748,6.342144166212763,7.288378578565581,6.418301497106862,6.386859373788534,6.260236838214845,7.162368568196355,6.388251727034888,4.170696953437206,3.922828277423939,5.241323577538576,3.473607142857143
inst_0247,6.622556260817283,6.3857042938139745,7.3291123224195,6.418997577735569,6.429543980863702,6.299044329184607,7.2063063916413945,6.438612922847927,4.021973331494059,3.8204181797965404,5.0539308380070604,3.3809464285714284
inst_0126,6.704971440843718,5.994325381575804,6.189480418274346,6.42092867880458,6.338804110910448,5.843998813510276,5.996461599875556,6.22181040213172,3.626354411666619,3.3318969593920533,3.6151136746075636,3.297625
inst_0150,6.525313256551634,6.357041333682934,7.243250704642769,6.422998098486738,6.437085277853832,6.265198034445458,7.096078247584124,6.436225200714334,4.2262197096692145,4.007307628491608,5.4208629013593885,3.491303571428572
inst_0793,7.2870715718342245,6.225584522545821,8.553838519999957,6.424984240602935,6.766172535800335,6.033352155819668,7.879891203777522,6.244965844629704,3.856932239689682,3.60383193456823,5.74117338070014,3.5640178571428573
inst_0572,7.516861461828119,6.350336964528601,8.473474961804621,6.428946902675291,6.945160472814952,6.209898582675632,8.007645809369679,6.350901171851877,4.218670441805191,3.9739209419981885,6.825940597084216,3.37575
inst_0439,7.280650678031163,6.326036864556166,7.808737712723764,6.432220897064559,6.799138849682681,6.210620159702854,7.518750058832156,6.3326347868597095,4.14856569217524,3.88362898767673,6.144418478214073,3.725410714285714
inst_0620,6.88561082643084,5.930885081744256,6.194289267962071,6.438955619238005,6.431291388813378,5.788934300105081,5.99142859441706,6.229584905660475,3.534125584660084,3.208081613653029,3.571376379637426,3.1764642857142857
inst_0546,7.437826764752777,6.358058643290926,8.872088068959162,6.438998785094428,6.92808902813265,6.200341215370715,8.334275472353704,6.364639962475407,4.038114491964952,3.6789598821629865,6.693721044264867,3.133892857142857
inst_0415,6.537842518112201,6.382211551719039,8.791724056094356,6.439794171718269,6.296865707637489,6.212634264100302,8.324402145263264,6.281107281974217,4.154834512723326,3.915512472162212,6.633564641219996,3.9126428571428575
inst_0276,7.044245561617673,5.923883312378801,6.8269394608027305,6.446131419253687,6.532239405774859,5.778928517165134,6.526789909498881,6.214494298050065,3.4327940464226057,3.1139704997111455,4.295680770000152,3.0548928571428573
inst_0508,7.088955408467681,6.223885483031507,7.275450490369439,6.447188032195345,6.6218265637056355,6.08454842236896,6.999377415633006,6.292178799619982,4.102685714916178,3.8349012388491266,5.786875340923112,3.4225714285714286
inst_0576,6.5447134651998375,6.448068153679542,7.482850977472309,6.448556286185407,6.447160611902505,6.346412201998511,7.329261788428676,6.440970833339478,4.363381036641536,4.074007057798749,5.599349808840949,3.48925
inst_0557,7.021986756798929,6.382040738971923,8.256817101760431,6.449570302854913,6.461449763572712,6.241560180677316,8.136311030296353,6.391357284649538,4.149287377531891,3.9145740198069907,6.367083567735532,3.638946428571429
inst_0128,6.6140299841645644,6.465809571249384,7.009656516181198,6.450783321942643,6.344300634922505,6.267330701581096,6.757716689217691,6.3234672316415,4.212965392781857,4.024424349598089,5.070336053899106,3.843303571428572
inst_0567,6.806085771687506,6.412537885309982,7.722574423277791,6.45088191958749,6.496149337224393,6.2272014029738765,7.378400565303336,6.37413688614128,4.204081814876071,4.002678111233618,6.106056629312915,3.692107142857143
inst_0588,6.592978191784688,6.351033436340026,7.072782052095635,6.453808885357809,6.391699715477618,6.259385257912339,6.937840547632974,6.456769245602232,3.8013470092986994,3.5594309066816203,4.363659754929449,3.235160714285714
inst_0181,6.936101453009087,5.96883200468727,7.257022791467034,6.456346931708868,6.5015158655457554,5.8303677405619245,7.014488942664076,6.272604114778529,3.2305457505056316,2.981247850985497,4.814954638736229,3.021785714285714
inst_0517,6.72791163966971,6.597378525152551,7.148003196173444,6.456348122198729,6.60029514080567,6.519568711140444,7.052279669129582,6.608961507126375,4.870614033057839,4.646845838404276,5.655588015237414,4.227017857142857
inst_0909,7.018752984019887,6.094629728239164,6.516565169306394,6.45776258292327,6.549250848779511,5.954719564300405,6.289693851221017,6.289785332318431,3.794198828813643,3.4660375647544424,4.0565200556812755,3.330625
inst_0772,6.927843372962173,6.086029642655318,6.963497262435892,6.458009673107726,6.475371129382566,5.906759921161239,6.579196344032726,6.228411633995822,3.68537236509016,3.421989729036167,4.632113050769262,3.1710178571428576
inst_0556,7.139017741667413,6.208397718643058,6.642361367076157,6.468089923678419,6.702365610594628,6.089220716464931,6.424997642815676,6.347360569937469,3.8382039633830534,3.6523911631867496,3.9575929070491918,4.030589285714286
inst_0068,6.539736873077288,6.53447852931669,7.883797024892944,6.468208767594292,6.482240388865954,6.450078878673622,7.768789007411417,6.43887528832608,4.934400332278178,4.62689146079131,6.783108531446565,4.296178571428571
inst_0507,6.5052542304802525,6.410615260629853,7.328837451996228,6.471234847237583,6.4053280765579945,6.296168066882641,7.134947996825518,6.437117416081255,4.1002951144497715,3.8781431880847426,5.093664317548558,3.49875
inst_0113,6.544744419905281,6.392640691576015,6.7650399430508354,6.4715873477678265,6.438505578055035,6.318917917739727,6.6536029771814444,6.446112615509437,4.547709209468377,4.407937649354858,4.989100084522187,4.382732142857143
inst_0265,7.055598658030556,6.08388849776866,6.8568266756024805,6.473499918673005,6.5367793190963965,5.89817459397127,6.48417947437255,6.2624350312365165,3.4680855060802243,3.2662721791844525,4.200120991260631,3.066464285714286
inst_0205,7.110430711104437,6.405489830729545,8.70194614275519,6.477750897444403,6.6883743326853615,6.378313493186036,8.671613558829478,6.48074337117694,4.187566095703553,3.9369351633091556,7.55480922954451,3.2654821428571426
inst_0320,7.086300379039541,5.950283284503415,6.639186593541882,6.478636993995824,6.598332263774641,5.811384371238561,6.390829551196662,6.233502227753563,3.4438383094293594,3.147769511780518,4.214232533044794,3.0205357142857143
inst_0653,7.752146037613683,6.653191680476539,7.7148191764597644,6.47869657398412,7.041226912729346,6.35487840483699,7.184709589982726,6.4151369170840615,4.027688126384963,3.751071225884746,5.037793265259768,3.843392857142857
inst_0400,7.1533056669252515,6.083338034202098,7.42560416111728,6.480718900418271,6.633955583838421,5.926312240358495,6.994816063000873,6.298819934712711,3.776092203181932,3.46186374793018,5.4484510273087405,3.153142857142857
inst_0733,7.076463777820665,6.0220136231657495,6.488877627727729,6.484999681130223,6.517043881973587,5.883734914373078,6.266062497319741,6.250818394682718,3.5778182212688048,3.356376877294226,4.021424423052432,3.1622142857142856
inst_0037,6.726159270577667,6.384470089030375,8.22357978025323,6.485875377896865,6.464482739067548,6.273290489374624,8.025928956458673,6.489185288667476,3.9430000266367466,3.748256044761921,6.083236482434067,3.2531428571428576
inst_0368,7.049474224425699,6.141495820124632,6.5496181416590495,6.487706259651178,6.590161255004827,6.002990993763859,6.331190840550926,6.271443363859119,4.0637304324225205,3.755939982866228,4.390163738077262,3.570053571428572
inst_0940,6.687478046130084,6.306864817929426,6.774797775154701,6.492419485337448,6.380550732814446,6.129581806721187,6.545423349329184,6.339218430605012,3.859779535094998,3.6502601046592007,4.319590882775486,3.589339285714286
inst_0399,6.972116657280573,6.372016838808338,8.903593465581029,6.497641031056429,6.564307592108124,6.246128547665698,8.548435072162263,6.413334558496786,4.093473445791734,3.8333674567192126,7.396464717046129,3.196892857142857
inst_0307,7.825949668083156,6.31691465750241,9.730670382712976,6.498326338755173,7.096308474758365,6.138941178106132,9.045753760493833,6.34790387154198,3.984481368933414,3.548547975230537,6.717961514115931,3.1703571428571427
inst_0700,7.469557671952504,6.274230396729304,7.590022624371537,6.500409902948622,6.9292646048882185,6.101817512388108,7.164289378070313,6.352138068054789,3.893975094197107,3.5508181641526964,4.742703226061587,3.305875
inst_0807,7.5317341867600724,6.486754572067121,9.861478650490461,6.500901799767912,7.028014342224767,6.306891440560048,9.147477014661746,6.399648450376045,4.137932782933874,3.7891480606694357,7.146726452132116,3.6900714285714287
inst_0016,7.135113788103845,6.037790469229445,7.2277357849787665,6.501833575217513,6.637425242834483,5.889929253154824,6.9264019327094015,6.310360325175449,3.7239810195890053,3.382002826681823,5.291465333891509,3.1076428571428574
inst_0968,7.209974096096714,6.156545193849955,8.638814969077966,6.504513724194142,6.712193583618701,5.97692396666991,8.167056360438744,6.332333648741868,3.697791324163001,3.387286295131984,6.6653070527259946,3.0534464285714287
inst_0701,7.13657533457738,6.050293814451397,6.802658652770434,6.506683250420009,6.611891873955042,5.889368758659887,6.507184738060291,6.300875785677756,3.6597672988843932,3.335889393401488,4.461054315925755,3.1172678571428576
inst_0552,7.2726643530854425,6.225811121241459,6.658381218677893,6.5067118095563306,6.6863680785613795,6.088566186752627,6.4264379695184894,6.347909549109878,3.9195843222290754,3.6897531120468146,4.294818279785247,3.7131607142857135
inst_0344,6.92307291056262,6.0187890219326565,6.871102470217774,6.51280149011103,6.488167380766961,5.855687658742258,6.510406379268048,6.257151008160146,3.364068147353559,3.0265440744275414,4.016506598320877,3.0873214285714283
inst_0764,6.632763771401881,6.528028942340974,7.117582200402364,6.514573044461921,6.365542086630637,6.314196793007934,6.809092600825448,6.370080031184874,4.428001822353061,4.243690206771221,5.2018863399050606,3.789482142857143
inst_0544,6.930791926622523,6.285667296375659,7.051981216775282,6.5147403966109385,6.54426238467383,6.1201019780533645,6.782883952308754,6.339775977273985,4.258919357253156,3.9614474484006603,5.34099851668052,3.470178571428572
inst_0570,7.2067691708084185,6.108530859026884,7.035017111983544,6.518657970973945,6.713083845512524,5.967308970963595,6.7672649400702385,6.335935704611942,3.840660395005049,3.5502285656923855,5.1335700896697105,3.1913928571428576
inst_0664,7.646705038278819,6.481614177573841,8.636324013756024,6.521222719353645,7.028009636426738,6.3522592892723075,8.27334890338858,6.470998779056624,4.218968656054597,3.9908337185113183,7.076078150268815,3.587339285714286
inst_0155,7.207822912326905,6.109840433164429,6.6416483100506865,6.523330993109381,6.717513053809029,5.972326013822588,6.397571680846686,6.322801557131351,3.8442987784798657,3.5709353615718697,4.255132420038235,3.415375
inst_0136,6.91642398940996,6.256647514781386,7.979170425760024,6.526254697388229,6.53374196839318,6.0787798477966914,7.588434357564196,6.346209325455556,3.993472990487801,3.7414902661522023,6.400051769267904,3.235767857142857
inst_0370,7.439039171344759,6.326344138030031,8.454106731552905,6.526968421668393,6.908504293043956,6.148965551000773,7.897896573339592,6.383714565657723,3.6213053040034264,3.3238288243592837,5.197374151610637,2.9769642857142857
inst_0806,6.653226177826226,6.559480982162381,6.7516585019234,6.528986449273618,6.387231952574623,6.371166450008778,6.541230184408861,6.39151425774661,4.3526543187439035,4.149573190946955,4.432011687224492,4.159875
inst_0813,6.797896936881941,6.700942035266198,7.45157183080852,6.532941028194378,6.587780149272142,6.592533701115888,7.226432645953875,6.512252218357591,5.286729668599998,4.981268585084534,6.165087381499748,4.701482142857143
inst_0377,6.6395197707085085,6.468894818883067,7.5126999407827535,6.533058872583566,6.577000193420989,6.407293785504036,7.4220372667325964,6.496321457432304,4.419443251209903,4.154037501080798,5.916220750391769,3.4743214285714283
inst_0748,6.650512822043138,6.619625524481585,7.878228869614797,6.533787521673592,6.560574109208343,6.498013459284184,7.6956187005460865,6.493877973819237,4.606003855569338,4.385107178784104,6.300864043970141,3.7902678571428576
inst_0405,7.396919022211245,6.487815473231423,9.121920905485993,6.534973733997342,6.919146921805187,6.360081148048819,8.713482614528088,6.45566154804624,4.499909028391434,4.192357535080489,7.396188990228422,3.660875
inst_0750,7.713617747943228,6.471972810657443,8.04644343621285,6.5359770625888025,7.2419539754550915,6.383943202613855,7.71956516106081,6.490728770208063,4.6849301919990864,4.367897803831527,6.78693247642456,3.7517857142857145
inst_0959,7.084238091036369,6.4559492325481065,7.458046865955015,6.536234427097744,6.690281623190316,6.290466662810914,7.089264078166719,6.407639824550953,4.454945398811693,4.1069943390799475,5.488629712972125,3.974
inst_0362,7.725615010406786,6.467500434332976,7.57908721693906,6.5374343280135925,7.116255381252534,6.382621547909507,7.311573655132827,6.498225189014166,4.350608087268276,4.171439622977049,5.79124884310521,3.825375
inst_0076,6.584159302201111,6.512183703787226,7.140864763191452,6.549364005226336,6.511809026106357,6.4358741973861635,7.035958248624441,6.50767065024863,4.840962793235762,4.688456749678052,5.973629103989435,4.2728214285714285
inst_0818,7.029294715441415,6.0656712238692245,7.553335022807191,6.550870724282379,6.6107392299060415,5.93009217647031,7.3185994734868505,6.351115909450399,3.2801068414886045,3.091499554708695,4.793239916345625,3.0837857142857144
inst_0735,7.118734942313683,6.4307951830518375,8.346652362686717,6.554004588745558,6.7151450595593385,6.4088165658342024,8.164543726678499,6.592892176979973,4.046841805396657,3.8405206950951616,6.199508193812372,3.290785714285714
inst_0953,6.676634806059644,6.530940782068636,7.44047843401313,6.55698360640926,6.565402852919917,6.435470983076772,7.29139243752972,6.582247002798954,4.165751027839612,3.894281370323477,4.925911175293168,3.657482142857143
inst_0532,6.704569109812775,6.568190383114268,7.36904785460121,6.558666870446193,6.608864740536008,6.48317607010065,7.252294941352896,6.5936019091479015,4.579771766416677,4.337407448889929,5.570689994839303,3.7302857142857135
inst_0441,7.435450402268932,6.553767238031627,7.03814167208925,6.559160214967072,6.797773539700893,6.27442917605561,6.6467986564853225,6.383132876559032,3.997850958843316,3.7306334687359226,4.355780393909208,3.686
inst_0091,7.092460372733603,6.0216921162127335,7.106879768837782,6.563566108963856,6.573580816577883,5.853206367194729,6.692725116229917,6.322557151372408,3.5303848512203935,3.2270407137479227,4.293680700817211,3.198857142857143
inst_0697,7.511508901421721,6.300940545164827,9.323391263319548,6.570162100272945,6.926418993171211,6.120633875018652,8.680089973595692,6.422512899139415,4.531975632781356,3.9148010528182198,7.573894406845156,3.3913928571428573
inst_0605,7.132621084332867,6.654948746920758,8.225848642523193,6.581793653869363,6.669162454740058,6.483830333880011,7.842093237646679,6.52119032138426,4.7653825311211575,4.434514184085764,6.1195369868141345,4.048285714285714
inst_0950,7.40429746901431,6.457547155204411,7.999491062176372,6.583810148255269,6.924169098144076,6.2736680805311815,7.486758713248882,6.4615202904570594,4.236105545300073,3.862507014290171,5.620556677627401,3.607696428571429
inst_0009,7.152230126347222,6.427036718311522,7.786861932289634,6.587456558942243,6.748289369177707,6.274175986710118,7.488632863987975,6.437894728099496,4.413895510557923,4.122047391385748,6.292035578293461,3.4770357142857145
inst_0114,6.682769661053482,6.478941580109811,7.494904472535813,6.589196357970698,6.550152201327858,6.40837809459411,7.393178085340806,6.517089501775272,4.705949321337602,4.550360071173252,6.426404271048974,3.9615714285714287
inst_0191,7.351964094142811,6.295044067494687,9.285624855737966,6.591812564491462,6.725098274189375,6.112349362318123,8.592124183746787,6.41612289226104,4.039548157217603,3.6841755293044036,7.042952864180638,3.304625
inst_0489,7.7542643745284074,6.365675926980993,7.7492904884648,6.591907115725347,7.190868350693782,6.242622191784708,7.4017696680087415,6.473556266330201,4.603054295985566,4.012623977044069,6.188749119715253,3.391875
inst_0938,7.088197373844861,5.981277659533221,6.7389099382217195,6.594635716907657,6.598752073096149,5.826265086764374,6.4644941377183525,6.328054922741217,3.404345790831707,3.1208110062142747,4.142166201943285,3.103732142857143
inst_0963,7.094869991735526,6.510450629236143,8.541126158902058,6.59545841248998,6.670988939434187,6.385683020756966,8.192351405523258,6.515356031941366,4.465205548826822,4.234814094652781,6.895718447358314,3.448107142857143
inst_0339,7.509073904152884,6.288543866824513,8.232676500572595,6.596450790678754,6.8563846049353945,6.102126496132071,7.721198680758134,6.372710598693804,3.8937269366630476,3.6139633472201913,5.921575600021274,3.1710357142857144
inst_0765,7.561634997476633,6.551271647119262,10.377086937264648,6.600373127570203,6.92865778135916,6.405117724096998,9.722312116449501,6.491960544801514,4.270709834039912,3.887938016102786,7.760237563040016,3.763
inst_0342,7.486357534530078,6.430996526185387,7.931308645130806,6.60091032725818,7.010939710813096,6.3161966416540904,7.634885970963165,6.510767096676399,4.459293454567342,4.141270972913525,6.546164436585888,3.4549464285714286
inst_0995,7.389926474553954,6.4891448601695245,9.29964562082304,6.601871844816707,6.800734910866593,6.251993269128833,8.600444508492433,6.420318148911065,4.131428899571248,3.8025347361880297,6.71404758586063,3.3533035714285715
inst_0309,7.122958985349375,6.111368695302198,6.521930600080385,6.610606268148248,6.570606656525885,5.9629034619041885,6.30755948664965,6.346562736851965,3.846871827370069,3.640072424368749,4.355068105448419,3.3661964285714285
inst_0541,7.562743547843193,6.768504431362199,8.124391092981867,6.611369247917029,7.004237124318649,6.539505113720359,7.656913346927361,6.54057204463146,3.9564736884007417,3.782263604532002,5.258179547352565,3.4620892857142858
inst_0030,7.258645582712978,6.120005296473512,8.684015450352573,6.611576017476538,6.743662329647939,5.937270735415496,7.949960637524006,6.353936774402527,3.417185512305496,3.0492414299220925,5.2279603711483595,3.114642857142857
inst_0982,7.382040804450266,6.281560230615406,8.48356921962914,6.6144030580778175,6.985907673381219,6.197746371431124,8.268921448132835,6.459192424057732,3.9198984695389116,3.578743108677312,6.435427350497653,3.0886071428571427
inst_0077,7.383883719453754,6.253416423895807,8.885303814243088,6.61786528910874,6.824645894522381,6.038614228356648,8.105302807903307,6.375039245759531,4.202731455973017,3.6500648325596017,6.409189589007621,3.247464285714286
inst_0859,6.644714129887147,6.478740542421079,6.837057959701742,6.622461076395372,6.529642388705823,6.350109534581945,6.676307267822812,6.539272787718882,4.055537340099594,3.87358306002257,4.3351267847718935,3.6009107142857144
inst_0140,6.767157125554606,6.112537572264168,6.189480418274346,6.6225075597984295,6.393052936728756,5.936350823889245,5.996461599875556,6.350599891771,3.778007331434802,3.5034511704007314,3.6151136746075636,3.6995714285714287
inst_0832,7.64299973507184,6.4985698117493484,8.450250912971738,6.626426688417713,6.986676059919158,6.337244461896534,8.024209987112162,6.496927510068296,4.276484011197656,3.9585178243215653,6.184555810627526,3.3957321428571428
inst_0129,7.400827002051011,6.428739995671217,7.904272457509329,6.627030345732052,6.887103060580288,6.1946924504843635,7.362021955377271,6.427959024565557,3.7153894519077273,3.4446654129719905,4.834768899816142,3.0555178571428576
inst_0330,6.791324759958339,6.668552102799222,7.2040617142162935,6.628232776915283,6.657593009735546,6.54777839766336,7.044122221586951,6.59912326149438,4.7012039306591,4.50630462421791,5.368146508927611,3.945928571428572
inst_0755,7.343398813541837,6.411110591506897,7.139037299315138,6.629776711175761,6.740542557699952,6.192838593273456,6.802259157450596,6.422873461960748,4.209396761152699,3.9821844237897954,5.216792440585211,3.5612142857142857
inst_0059,7.048612934314855,6.305299423268682,6.926229049492292,6.630805166770918,6.579811767397944,6.0798187047786385,6.561059771891919,6.39891321267957,4.021322558186965,3.7487054761354712,4.631170199992194,3.3790535714285714
inst_0651,6.805337849913591,6.5058848421097535,7.2678213640124625,6.636871019297935,6.48692636061658,6.292287530251358,6.935034181024172,6.44348439219043,4.2362519710570385,3.913830192890943,4.9850291054993345,3.733803571428572
inst_0883,7.535612351640279,6.560663694894435,7.868877713229925,6.636935135337456,6.992625903514603,6.361146749684213,7.392649876108033,6.5139652218967,4.767390992129993,4.410723097004428,6.181706705923739,3.8875
inst_0297,6.724608639312611,6.557399090321401,7.346776136778544,6.638635008569967,6.659352872323652,6.477158559437766,7.229353422808163,6.630516837896892,4.394740789136971,4.168609988614865,5.559140106262624,3.653339285714286
inst_0039,6.819266209602228,6.4912006290443465,6.758566447680669,6.639132075468605,6.521113175245499,6.316838935280219,6.542802478291165,6.468986777044821,4.302742379623233,4.098402585633261,4.473516038364563,4.015285714285715
inst_0902,8.271413181124384,6.72892260321111,11.81405927544459,6.640132952854669,7.451213889000961,6.529198529708152,10.836744751974642,6.5658738334859885,4.715248562918424,4.330817690544835,9.046702015013643,3.8508392857142857
inst_0635,7.181112719572631,6.404265778728969,7.27290949886479,6.642483183133166,6.690732438083633,6.184947846650316,6.8790061544027274,6.4285336925801655,4.306352258192997,4.039057907936057,5.382708189440066,3.4613928571428576
inst_0051,7.674419974880989,6.52748937200743,8.502417761813248,6.642850579591403,7.183175849830693,6.440004134452841,8.220948550722312,6.609852194068151,4.413665014148669,4.1219390618471135,7.346907649022555,3.481803571428572
inst_0272,6.958034594518182,6.678007226918381,7.862825542957906,6.6433952363910045,6.632164372826254,6.466374821267752,7.486396004338808,6.496539333746043,3.9313628033123966,3.7596821106798197,5.038850135061261,3.319714285714286
inst_0322,7.3724407766502775,6.300831721943675,7.178044225335594,6.646662772306975,6.813803051561554,6.064242681979258,6.730714383284091,6.410221335089782,4.171350454394625,3.622404541288862,4.790263995384578,3.261339285714286
inst_0024,7.550940239663049,6.561552178852112,9.379429253463307,6.647465209543081,7.011863450410317,6.384736111268231,8.6836035303455,6.522867507758969,4.754399768036435,4.385652265580502,7.390908281522885,3.736517857142857
inst_0180,7.456876105168638,6.569222765901484,8.130908864125761,6.649639000133695,6.968639354258444,6.337221764745912,7.588107464517265,6.534793085984602,4.39822483242073,4.062861355135846,6.11634267874115,3.459357142857143
inst_0967,7.292623417353756,6.067737360871464,6.487819276116518,6.649712154423907,6.7347089183552615,5.892548314518422,6.214332149427325,6.413804775490872,4.036238873822138,3.483799351905735,4.1264237511325295,3.3235892857142857
inst_0523,7.0497996997051935,6.284962777318756,7.395341325768136,6.650826500168053,6.6008000854966165,6.061106016427695,6.992216685870057,6.489268044361109,3.5035641248794485,3.2878007528127142,4.819724276844747,3.4059285714285714
inst_0650,7.2017291479748256,6.11619996044806,7.539271511408895,6.650962486380894,6.710824974704061,5.961140093864088,7.272905054761477,6.438758587118508,3.807172310246511,3.4804243969161517,5.879834992791441,3.210410714285714
inst_0224,7.158332879476408,6.109781791369366,7.73788916739351,6.651605241738837,6.6616850570057045,5.926949030947731,7.224634024208188,6.425543227750636,3.644728157250823,3.268749741390515,5.230810074610032,3.1491964285714285
inst_0648,6.840841776704208,6.713008664805208,7.629358143495614,6.659569827390967,6.6755795825155975,6.56800238112791,7.403150934474398,6.652408737777082,4.34307113904527,4.136374121774415,5.250182377634248,3.635428571428572
inst_0958,6.74002685679502,6.620803370838368,7.1923868333987215,6.661518246769058,6.619328313267343,6.487368681289212,7.016069513956677,6.662626401373,4.396769092896477,4.232424587533017,5.15391414321173,3.796303571428572
inst_0531,7.622645478019154,6.479364075674793,9.267497478997559,6.671627690744644,7.026649994256418,6.243264913150929,8.585887316833158,6.511591311412957,4.457242402622596,3.952327891108962,7.218294521249888,3.3528214285714286
inst_0514,7.3869437434137,6.293778042752467,9.265577850517095,6.675635135516043,6.825602143250747,6.067247752887812,8.523943207084756,6.450184415511823,4.276677695195243,3.7621971265431107,7.121844645250125,3.344535714285714
inst_0702,6.900453285517476,6.63228330585396,7.407974553387741,6.67628422410027,6.730534132412162,6.558973715117024,7.265886966373786,6.671651636285022,4.2050929301965585,4.044262241974393,5.0898336353696925,3.7462142857142857
inst_0579,6.840040416054088,6.662454313822589,7.886837445734445,6.676535832303478,6.70971649893652,6.550193652523984,7.694746533439635,6.673470554505437,4.239238640195638,4.010693502751309,5.607340963749962,3.4770178571428576
inst_0498,7.038233718202703,6.048873025992693,6.166601726383406,6.677813840677862,6.491736949669785,5.877700520666038,5.967797240515784,6.4130106236975495,3.5969914590634016,3.3733678970290897,3.536280747008583,3.500785714285714
inst_0798,7.468466571406502,6.297832744179848,7.70266230403765,6.682154857244086,6.925112726052902,6.095402501517487,7.281814146962906,6.511508906045895,3.5568432394542455,3.236564502737114,4.705022623643174,3.0260714285714285
inst_0152,6.919463874107038,6.7461548114769645,8.238851591905174,6.6824012697349096,6.730592162455273,6.664927407284541,8.061669070472337,6.710222090395059,4.73602373401791,4.573002951210523,6.821083682175267,3.8664642857142857
inst_0634,7.892768807752514,6.348620211114252,8.430480175048805,6.684486782364707,7.192845904683075,6.183594821889464,7.9623110338680245,6.541933168591144,3.6371890031038365,3.256944718701325,4.849810680483988,2.9749464285714287
inst_0621,6.972535320735988,6.923486991515807,8.626349473770173,6.686821414071393,6.74239619524966,6.789369950477832,8.404651940133474,6.691705688723487,5.1288783298335385,4.930125256267731,7.296176982575004,4.418035714285715
inst_0262,7.275590903451993,6.2661983126820635,8.614463452106474,6.6870806341054845,6.755295522917528,6.08120386184781,7.999846429562991,6.459485012505452,3.9174166049398993,3.633388250178456,5.9142686691149,3.286857142857143
inst_0326,7.403588781792358,6.427877496498873,7.619957743662944,6.687285250596849,6.840176442466883,6.208892057193003,7.163572529825357,6.497070088258623,4.056911895059041,3.788271920638331,5.256734119998974,3.399482142857143
inst_0527,7.573919349427754,6.583614819401136,9.077076842160295,6.691597601874215,6.944471280634502,6.419310077042287,8.588143770617249,6.639153215132343,4.499044911727011,4.153865308962732,7.4799262167405,3.4337321428571426
inst_0962,7.825124078663763,6.562224110793841,8.325250704610493,6.692350987013641,7.337823734391908,6.470004704865309,8.032467572483434,6.626969429328928,4.461001546339601,4.207853667722527,6.598640656401093,3.473642857142857
inst_0106,7.541456043396241,6.461826163230254,8.851594792146232,6.693764897473262,7.042605160047823,6.268205724320503,8.269735193736366,6.4769653934661084,3.7733333422107376,3.49244156676391,5.820018197415347,3.0776071428571425
inst_0287,6.89330006907859,6.61845330669035,7.654258475197053,6.695199108215254,6.673406988897126,6.4756730027922025,7.460717079568857,6.603733713305881,4.4859657111211435,4.282585105209012,5.865482397162823,3.704517857142857
inst_0942,7.5056120769600785,6.370753074928874,7.65183509438772,6.699843812323486,6.945213833514908,6.195779712317767,7.1756934740368905,6.498075199937949,4.495049349215585,3.899377497343239,5.525020233094647,3.8315357142857134
inst_0471,7.9031910036388044,6.55326290528743,8.504496411979853,6.708483882224503,7.284897284745079,6.384302670405584,8.044483342420875,6.613685784501052,4.663294102930816,4.012109744650445,6.642030911847431,3.3901250000000003
inst_0246,7.828083446054887,6.547740025666583,8.406369988616117,6.711420412880887,7.214687627647694,6.381763634238191,7.947632425367635,6.582602055741404,3.9856164071503475,3.7037098405906557,5.778288318813564,3.2758214285714287
inst_0099,6.935624281673896,6.102238112542113,6.226748631217946,6.713928462404034,6.482284748348401,5.919181080945599,6.014598172016364,6.398749129486495,3.706031208653802,3.444342972594629,3.6160565253846313,3.564035714285714
inst_0873,7.705904106038975,6.584546443256727,7.825489514456941,6.714671507900144,7.1003783661229996,6.372310767958101,7.395603826608859,6.542839531073681,4.855611930204768,4.298285084881713,6.3282869780794355,3.8555
inst_0116,7.027130550694768,6.932027700344532,7.933961337329777,6.714976920961486,6.797187324637256,6.722067042869923,7.616389743729198,6.699791001222727,4.847225296443045,4.654100765385305,6.268937018162096,3.9794642857142857
inst_0646,7.1284017385219585,6.297327778526288,6.701461192766027,6.71520333400726,6.643020796304992,6.0999890070355605,6.438088700716393,6.467609968671261,4.136694028905339,3.820814716877691,4.478473863270546,3.587285714285714
inst_0535,7.353206428115996,6.312515764174844,7.9696489656717,6.715924667710762,6.9130069431629595,6.187293987098628,7.796116133291675,6.529842051569204,3.871555785477222,3.5766005685912665,5.546853376525634,3.1785
inst_0633,7.326299917629852,6.468166720696846,8.399425639362452,6.716891435370743,6.798677154201391,6.197990793989167,7.715658832631734,6.461270714813296,4.093038483428676,3.754040367775853,6.109366230233801,3.2778928571428576
inst_0796,7.455421240120131,6.471720489364765,7.610953806239168,6.718591390915899,6.902695881115869,6.292319369048458,7.272601804448016,6.5116808252426885,4.433030671823692,4.124219280226983,5.885203286468981,3.4674107142857142
