instance,solver,time,objective-reported,objective,length,metadata
IN_019.json-global.out,ILP-Global2,5,1.1717015983822021,1.1717015983822023,108,"{""objective"": ""1.1717015983822021""}"
IN_020.json-bap-task.out,BAP_ON_TASKS,76,0.6542392279655252,0.6542392279655252,155,"{""objective"": ""0.6542392279655252"", ""number_of_nodes"": ""1"", ""time_masters_init"": ""0.00"", ""time_masters_solving"": ""0.00"", ""time_sub_init"": ""0.01"", ""time_sub_solving"": ""0.05"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.01"", ""master_relaxation"": ""0.654239"", ""patterns_generated_avg"": ""3.00"", ""optimal"": ""True""}"
IN_020.json-bap.out,BAP_ON_SUPPORTS,69,0.6542392279655252,0.6542392279655252,155,"{""objective"": ""0.6542392279655252"", ""number_of_nodes"": ""1"", ""time_masters_init"": ""0.00"", ""time_masters_solving"": ""0.00"", ""time_sub_init"": ""0.01"", ""time_sub_solving"": ""0.04"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.01"", ""master_relaxation"": ""0.654239"", ""patterns_generated_avg"": ""3.00"", ""optimal"": ""True""}"
IN_020.json-global.out,ILP-Global2,3,0.6542392279655254,0.6542392279655252,155,"{""objective"": ""0.6542392279655254""}"
IN_021.json-bap-task.out,BAP_ON_TASKS,56,0.9257523252429075,0.9257523252429075,62,"{""objective"": ""0.9257523252429075"", ""number_of_nodes"": ""1"", ""time_masters_init"": ""0.00"", ""time_masters_solving"": ""0.00"", ""time_sub_init"": ""0.01"", ""time_sub_solving"": ""0.03"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.01"", ""master_relaxation"": ""0.925752"", ""patterns_generated_avg"": ""6.00"", ""optimal"": ""True""}"
IN_021.json-bap.out,BAP_ON_SUPPORTS,56,0.9257523252429075,0.9257523252429075,62,"{""objective"": ""0.9257523252429075"", ""number_of_nodes"": ""1"", ""time_masters_init"": ""0.00"", ""time_masters_solving"": ""0.00"", ""time_sub_init"": ""0.01"", ""time_sub_solving"": ""0.03"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.01"", ""master_relaxation"": ""0.925752"", ""patterns_generated_avg"": ""6.00"", ""optimal"": ""True""}"
IN_021.json-global.out,ILP-Global2,7,0.9257523252429076,0.9257523252429075,62,"{""objective"": ""0.9257523252429076""}"
IN_022.json-bap-task.out,BAP_ON_TASKS,52,0.994836866659631,0.994836866659631,92,"{""objective"": ""0.994836866659631"", ""number_of_nodes"": ""1"", ""time_masters_init"": ""0.00"", ""time_masters_solving"": ""0.00"", ""time_sub_init"": ""0.01"", ""time_sub_solving"": ""0.03"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.01"", ""master_relaxation"": ""0.994837"", ""patterns_generated_avg"": ""5.00"", ""optimal"": ""True""}"
IN_022.json-bap.out,BAP_ON_SUPPORTS,67,0.994836866659631,0.994836866659631,92,"{""objective"": ""0.994836866659631"", ""number_of_nodes"": ""1"", ""time_masters_init"": ""0.00"", ""time_masters_solving"": ""0.00"", ""time_sub_init"": ""0.01"", ""time_sub_solving"": ""0.04"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.01"", ""master_relaxation"": ""0.994837"", ""patterns_generated_avg"": ""5.00"", ""optimal"": ""True""}"
IN_022.json-global.out,ILP-Global2,5,0.9948368666596311,0.994836866659631,92,"{""objective"": ""0.9948368666596311""}"
IN_023.json-bap-task.out,BAP_ON_TASKS,5,-1,0.0,0,"{""number_of_nodes"": ""0"", ""time_masters_init"": ""0.00"", ""time_masters_solving"": ""0.00"", ""time_sub_init"": ""0.00"", ""time_sub_solving"": ""0.00"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.00"", ""master_relaxation"": ""-1.000000"", ""patterns_generated_avg"": ""0"", ""optimal"": ""True""}"
IN_023.json-bap.out,BAP_ON_SUPPORTS,7,-1,0.0,0,"{""number_of_nodes"": ""0"", ""time_masters_init"": ""0.00"", ""time_masters_solving"": ""0.00"", ""time_sub_init"": ""0.00"", ""time_sub_solving"": ""0.00"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.01"", ""master_relaxation"": ""-1.000000"", ""patterns_generated_avg"": ""0"", ""optimal"": ""True""}"
IN_023.json-global.out,ILP-Global2,1,inf,0.0,0,"{""objective"": ""inf""}"
IN_024.json-bap-task.out,BAP_ON_TASKS,46,0.9813254913482562,0.9813254913482562,106,"{""objective"": ""0.9813254913482562"", ""number_of_nodes"": ""1"", ""time_masters_init"": ""0.00"", ""time_masters_solving"": ""0.00"", ""time_sub_init"": ""0.01"", ""time_sub_solving"": ""0.02"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.01"", ""master_relaxation"": ""0.981325"", ""patterns_generated_avg"": ""5.00"", ""optimal"": ""True""}"
IN_024.json-bap.out,BAP_ON_SUPPORTS,39,0.9813254913482562,0.9813254913482562,106,"{""objective"": ""0.9813254913482562"", ""number_of_nodes"": ""1"", ""time_masters_init"": ""0.00"", ""time_masters_solving"": ""0.00"", ""time_sub_init"": ""0.01"", ""time_sub_solving"": ""0.02"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.01"", ""master_relaxation"": ""0.981325"", ""patterns_generated_avg"": ""5.00"", ""optimal"": ""True""}"
IN_024.json-global.out,ILP-Global2,5,0.9813254913482561,0.9813254913482562,106,"{""objective"": ""0.9813254913482561""}"
