instance,solver,time,n,len,obj_sm,obj_lr_ub,obj_lr
inst_0085,RandomGenerator,0,2,3000,0.5530733333333333,0.7064900000000001,0.4089034133333333
inst_0755,RandomGenerator,0,3,3000,1.8342833333333335,1.6859799999999998,0.9514306633333333
inst_0595,RandomGenerator,0,3,3000,3.0392933333333336,2.62357,2.0599697033333335
inst_0746,RandomGenerator,0,4,3000,2.81239,3.4061,2.16420814
inst_0022,RandomGenerator,0,6,3000,3.9998899999999993,5.350910000000001,2.348018203333333
inst_0744,RandomGenerator,0,3,3000,3.3310066666666667,4.49064,1.0061934066666667
inst_0314,RandomGenerator,0,3,3000,1.7753933333333334,2.73682,0.4502301433333333
inst_0285,RandomGenerator,0,1,3000,0.43611,0.51417,0.10300539
inst_0359,RandomGenerator,0,4,3000,3.2456766666666668,3.87519,2.1925237933333332
inst_0254,RandomGenerator,0,1,3000,1.1698,1.05746,0.14804440000000002
inst_0408,RandomGenerator,0,3,3000,1.71847,2.62258,0.5568554433333334
inst_0133,RandomGenerator,0,3,3000,5.862610000000001,5.594989999999999,2.55348565
inst_0097,RandomGenerator,0,5,3000,2.5617533333333333,5.4269799999999995,2.0084171866666667
inst_0322,RandomGenerator,0,2,3000,2.0268466666666667,1.72204,0.8246857066666666
inst_0972,RandomGenerator,0,4,3000,4.237413333333333,4.35925,2.4704916033333335
inst_0449,RandomGenerator,0,3,3000,2.6754633333333335,3.0737300000000003,1.671941936666667
inst_0237,RandomGenerator,0,4,3000,3.97067,4.897920000000001,1.9316768433333333
inst_0434,RandomGenerator,0,2,3000,2.1969333333333334,1.9126600000000002,0.7003134133333333
inst_0904,RandomGenerator,0,3,3000,3.41031,3.4949500000000002,1.1851529566666668
inst_0044,RandomGenerator,0,1,3000,0.36091666666666666,0.37033,0.22355587666666668
inst_0119,RandomGenerator,0,5,3000,4.918896666666667,5.769829999999999,1.8255162633333333
inst_0788,RandomGenerator,0,3,3000,3.021956666666666,3.58366,1.5975925466666665
inst_0779,RandomGenerator,0,6,3000,5.005606666666667,7.617170000000001,2.021942356666667
inst_0461,RandomGenerator,0,5,3000,4.32093,4.4960700000000005,3.3263709933333345
inst_0107,RandomGenerator,0,4,3000,2.54957,3.4072600000000004,1.83056154
inst_0729,RandomGenerator,0,2,3000,2.8618133333333335,2.17084,1.8988728533333337
inst_0844,RandomGenerator,0,3,3000,3.9337599999999995,4.60675,1.30259144
inst_0076,RandomGenerator,0,3,3000,1.6592733333333332,1.65636,1.0037370933333334
inst_0753,RandomGenerator,0,3,3000,2.72713,2.5974500000000003,1.704456373333333
inst_0021,RandomGenerator,0,3,3000,3.26816,3.13285,1.65972089
inst_0816,RandomGenerator,0,2,3000,1.7913466666666666,1.6505900000000002,0.9061818266666666
inst_0738,RandomGenerator,0,4,3000,3.0565466666666663,3.44968,1.7464243499999998
inst_0416,RandomGenerator,0,4,3000,4.131536666666667,5.63396,0.9699645566666668
inst_0760,RandomGenerator,0,3,3000,1.9553933333333335,2.3647,0.57577189
inst_0184,RandomGenerator,0,4,3000,3.04036,3.60034,2.1448343833333334
