instance,solver,time,n,len,obj_sm,obj_lr_ub,obj_lr,power
inst_0429,RandomGenerator,0,4,3000,3.266523333333333,3.2342599999999995,2.303075326666667,7.084949682755715
inst_0679,RandomGenerator,0,3,3000,3.581406666666666,3.36451,1.84940048,6.505694236909402
inst_0406,RandomGenerator,0,1,3000,0.4351466666666667,0.34915,0.2620952666666666,5.483890437908658
inst_0008,RandomGenerator,0,3,3000,2.220263333333333,2.18937,1.7988634433333333,6.230919779142505
inst_0351,RandomGenerator,0,2,3000,2.2667,1.89796,1.1084553233333332,6.179582061151239
inst_0758,RandomGenerator,0,1,3000,0.98336,0.53799,0.25411061,5.688867301546691
inst_0102,RandomGenerator,0,3,3000,3.104,2.70552,1.96656403,6.662973883380872
inst_0428,RandomGenerator,0,4,3000,2.927723333333333,3.33916,0.8368537133333335,5.657716912716855
inst_0411,RandomGenerator,0,3,3000,1.31278,1.81447,0.71836553,5.783476678879828
inst_0691,RandomGenerator,0,4,3000,2.2857166666666666,2.8842500000000006,1.6144546666666668,6.316959870930507
inst_0480,RandomGenerator,0,3,3000,2.56161,2.07924,1.5916176900000003,6.558094850340447
inst_0120,RandomGenerator,0,4,3000,3.4157533333333334,3.0451999999999995,2.5560200266666664,7.295296898336938
inst_0525,RandomGenerator,0,5,3000,4.418316666666667,5.12726,2.2547930333333333,6.235382140185728
inst_0904,RandomGenerator,0,3,3000,3.1029266666666664,3.21593,1.7052766366666663,5.925631487373446
inst_0497,RandomGenerator,0,4,3000,3.345496666666667,5.20917,1.24464805,6.044253562796906
inst_0437,RandomGenerator,0,2,3000,2.73841,2.21082,1.38369661,6.01637137010338
inst_0420,RandomGenerator,0,4,3000,1.7106199999999998,1.85458,1.0065540700000002,6.362261311037768
inst_0335,RandomGenerator,0,3,3000,2.86458,3.02331,1.0778642,6.130913392274407
inst_0293,RandomGenerator,0,3,3000,2.06158,2.39769,0.65358746,5.556281764184368
inst_0637,RandomGenerator,0,2,3000,2.31516,1.8527500000000003,1.034804396666667,6.0937866069370665
inst_0957,RandomGenerator,0,4,3000,3.851420000000001,3.67518,2.426959546666667,7.16897964781872
inst_0061,RandomGenerator,0,3,3000,4.964956666666667,3.2516700000000003,3.051771936666668,6.556802694849975
inst_0388,RandomGenerator,0,4,3000,2.507176666666667,3.5679,1.6583390666666666,6.3854840783470035
inst_0427,RandomGenerator,0,3,3000,2.53115,2.8034100000000004,1.18218049,5.643544095121093
