instance,solver,time,n,len,obj_sm,obj_lr_ub,obj_lr,power
inst_0594,RandomGenerator,0,3,1000,4.837260000000001,4.08431,2.1043137600000006,6.276075166481164
inst_0380,RandomGenerator,0,4,1000,2.70859,3.06473,1.31797739,6.542527374371574
inst_0831,RandomGenerator,0,5,1000,3.8554,5.152990000000001,1.7597709000000004,6.014484420215933
inst_0017,RandomGenerator,0,3,1000,1.93936,3.05307,0.50965777,5.660167118984366
inst_0961,RandomGenerator,0,3,1000,2.37498,2.4357,1.33396776,6.103730304316476
inst_0248,RandomGenerator,0,2,1000,3.03501,2.11463,1.41435938,5.87838026061273
inst_0866,RandomGenerator,0,3,1000,3.04766,2.86028,1.6801049899999998,6.025916530385538
inst_0438,RandomGenerator,0,2,1000,2.57579,2.12371,0.48509518,5.578037128344712
inst_0535,RandomGenerator,0,2,1000,2.32344,2.4988200000000003,0.7997029800000001,5.789463742654851
inst_0887,RandomGenerator,0,2,1000,1.68771,1.7396600000000002,0.36975187,5.434851319805517
inst_0532,RandomGenerator,0,2,1000,2.43318,1.88201,1.08160923,5.669511459358869
inst_0624,RandomGenerator,0,2,1000,0.44564,0.8203,0.21721408,5.420228706244102
inst_0443,RandomGenerator,0,1,1000,0.44216,0.4351900000000001,0.20540968,5.414831097916499
inst_0550,RandomGenerator,0,3,1000,2.31617,2.12779,1.36697509,5.7606566791491565
inst_0078,RandomGenerator,0,2,1000,2.51877,1.93117,1.6447738700000003,6.372138707940861
inst_0394,RandomGenerator,0,5,1000,4.35429,5.077579999999999,2.84962911,6.310875688510459
inst_0634,RandomGenerator,0,1,1000,3.97452,2.86374,0.83621208,5.769931642621029
inst_0896,RandomGenerator,0,2,1000,4.16304,3.62643,1.1641395600000002,5.833395537645566
inst_0300,RandomGenerator,0,3,1000,1.99937,2.1619900000000003,1.14759079,5.759710171635492
inst_0793,RandomGenerator,0,3,1000,2.17526,2.61821,0.6377760600000001,5.731402663866998
inst_0775,RandomGenerator,0,2,1000,1.17606,1.0935800000000002,0.4270462000000001,5.708237021354275
inst_0355,RandomGenerator,0,5,1000,3.35279,4.55323,1.9652473400000003,6.090391945097827
inst_0081,RandomGenerator,0,3,1000,2.48936,2.31443,1.03543696,5.85289602053597
inst_0442,RandomGenerator,0,6,1000,3.69012,6.12818,1.9686031,6.578488725081333
inst_0577,RandomGenerator,0,5,1000,3.5913600000000003,4.0296,2.36183134,6.489560151677042
inst_0620,RandomGenerator,0,1,1000,1.14154,0.6251599999999999,0.3913501599999999,5.810071748195089
inst_0556,RandomGenerator,0,2,1000,1.3529099999999998,1.0783300000000002,0.6932719600000001,5.783471611588579
inst_0193,RandomGenerator,0,3,1000,2.87769,2.3367400000000003,1.6039009700000002,6.163866440573695
inst_0072,RandomGenerator,0,4,1000,1.51393,2.97872,0.79743561,5.947479549826476
inst_0176,RandomGenerator,0,1,1000,0.9199,0.7626900000000001,0.32185518,5.523385793813636
inst_0147,RandomGenerator,0,3,1000,2.32294,2.65062,1.42771262,6.294111638650671
inst_0236,RandomGenerator,0,2,1000,1.27768,1.24166,0.3717533799999999,5.6114495384542815
inst_0483,RandomGenerator,0,4,1000,3.19322,3.04891,2.50549269,6.887231200169391
inst_0341,RandomGenerator,0,3,1000,3.39706,2.5678,1.90483501,6.705876252766255
inst_0253,RandomGenerator,0,5,1000,2.5157,3.72565,1.3588652200000002,5.911691239338436
inst_0862,RandomGenerator,0,4,1000,3.31854,3.23824,2.04918561,6.435351667059049
inst_0597,RandomGenerator,0,5,1000,3.17731,4.5915300000000006,2.0192058000000004,6.388269565987429
inst_0444,RandomGenerator,0,2,1000,1.34534,1.3647900000000002,0.42677134,5.7122010382799076
inst_0439,RandomGenerator,0,3,1000,1.65895,2.2359800000000005,0.8308210900000002,5.843304259255034
inst_0614,RandomGenerator,0,5,1000,2.61471,3.5836,1.5424458,5.887304637766371
inst_0307,RandomGenerator,0,3,1000,3.84294,4.12968,0.80276712,5.6734169249667215
inst_0789,RandomGenerator,0,3,1000,2.95778,3.4197800000000003,0.91040633,6.1527972568672205
inst_0702,RandomGenerator,0,2,1000,2.5019800000000005,1.90946,1.14510442,5.6038108013413055
inst_0364,RandomGenerator,0,1,1000,2.96239,1.871,0.903693,6.205811553107503
inst_0016,RandomGenerator,0,3,1000,1.42756,1.64051,0.4957898699999999,5.940152395850499
inst_0203,RandomGenerator,0,2,1000,2.79077,2.29269,1.72039681,6.68351347417463
inst_0476,RandomGenerator,0,3,1000,1.81057,1.84667,1.27758007,6.111507339426817
inst_0156,RandomGenerator,0,5,1000,3.38361,3.94007,1.43360982,6.115169192405503
inst_0074,RandomGenerator,0,2,1000,2.64766,2.31919,1.06603368,5.7715034494844
inst_0425,RandomGenerator,0,5,1000,4.29136,5.120500000000001,2.4794637400000004,6.366310060160008
inst_0235,RandomGenerator,0,3,1000,2.47325,2.8084299999999995,1.4191434199999995,5.813732972712595
inst_0523,RandomGenerator,0,3,1000,1.28748,1.7688200000000005,0.7068214800000001,5.872846597914457
inst_0749,RandomGenerator,0,4,1000,2.90486,3.07687,1.70338784,6.273768765009932
inst_0240,RandomGenerator,0,2,1000,2.37697,2.30662,0.18805012,5.482053807680797
inst_0201,RandomGenerator,0,3,1000,1.43784,1.66207,0.95915076,6.000890713968433
inst_0663,RandomGenerator,0,4,1000,5.1877,5.29584,3.48276208,6.801836728059511
inst_0829,RandomGenerator,0,3,1000,2.19774,2.29401,1.4541372,6.051876698200694
inst_0457,RandomGenerator,0,2,1000,1.2613599999999998,1.3108499999999998,0.17582661,5.49645953635874
inst_0911,RandomGenerator,0,2,1000,3.49002,2.64975,1.39346826,6.465638252560888
inst_0638,RandomGenerator,0,3,1000,0.60276,1.2973800000000002,0.42337914,5.609754703813704
inst_0937,RandomGenerator,0,5,1000,2.95887,3.78142,1.85177649,6.399377987559884
inst_0238,RandomGenerator,0,2,1000,3.10308,2.00401,1.8082476300000003,7.087981182530665
inst_0381,RandomGenerator,0,2,1000,1.99423,2.09258,0.84435231,6.007473001265224
inst_0889,RandomGenerator,0,5,1000,5.68679,6.118030000000001,3.2962365,6.768382405462503
inst_0727,RandomGenerator,0,4,1000,1.99077,2.48811,1.3878962299999995,6.102572250681469
inst_0405,RandomGenerator,0,3,1000,3.10856,3.48325,0.95745989,5.804783542820014
inst_0809,RandomGenerator,0,3,1000,2.7059,2.41257,1.1514707000000002,5.88852313348467
inst_0751,RandomGenerator,0,3,1000,2.0605,2.45785,0.8382306100000001,6.065203509178747
inst_0362,RandomGenerator,0,3,1000,1.95529,1.97899,0.95836529,5.596418315135301
inst_0447,RandomGenerator,0,3,1000,3.92362,3.43257,2.14876772,6.7401198722550335
inst_0955,RandomGenerator,0,3,1000,3.4842600000000004,3.47549,1.58447905,6.300649028993697
inst_0805,RandomGenerator,0,3,1000,2.02338,1.9497,1.53317328,5.917749355282095
inst_0460,RandomGenerator,0,3,1000,3.69022,3.4303200000000005,1.5657759,6.063977240217573
inst_0926,RandomGenerator,0,5,1000,2.98749,3.54794,1.9479447,6.320899224397656
inst_0842,RandomGenerator,0,3,1000,2.33595,2.16655,1.49024793,6.184954706690822
inst_0606,RandomGenerator,0,3,1000,4.28245,3.13809,2.65563795,6.479790030745644
inst_0674,RandomGenerator,0,2,1000,1.12103,1.00481,0.3124505099999999,5.568543585854996
inst_0542,RandomGenerator,0,3,1000,2.67817,3.01796,1.2871489900000002,5.971332091666013
inst_0891,RandomGenerator,0,3,1000,2.6013200000000003,2.979410000000001,0.2710295,5.431795860787967
inst_0927,RandomGenerator,0,4,1000,4.36473,5.24439,2.47529438,6.294749801113167
inst_0427,RandomGenerator,0,2,1000,1.68848,1.6546500000000002,0.49106384,5.556086413856938
inst_0544,RandomGenerator,0,3,1000,1.26996,1.49921,0.75766018,5.859032990671097
inst_0906,RandomGenerator,0,1,1000,0.37888,0.3851099999999999,0.1105265699999999,5.392925434988834
inst_0411,RandomGenerator,0,1,1000,2.07934,1.67944,0.37955344,5.497620886907963
inst_0032,RandomGenerator,0,5,1000,3.83814,4.522270000000001,2.1758177100000005,6.306068535622394
inst_0828,RandomGenerator,0,3,1000,2.75942,2.9437299999999995,1.6403309299999995,6.145775743474381
inst_0274,RandomGenerator,0,6,1000,4.29867,4.4878800000000005,2.79606568,6.4733871978717605
inst_0593,RandomGenerator,0,2,1000,3.50954,2.36507,2.1599232100000005,6.257919586288603
inst_0195,RandomGenerator,0,2,1000,1.92836,1.88663,0.39368456,5.6398641158367795
inst_0030,RandomGenerator,0,3,1000,2.12386,2.74759,0.55029446,5.873283561616227
inst_0141,RandomGenerator,0,4,1000,2.32687,2.9267900000000004,1.16890273,5.687162266403752
inst_0817,RandomGenerator,0,3,1000,4.29712,3.32565,2.6378218600000003,7.109433649595929
inst_0825,RandomGenerator,0,3,1000,2.28797,2.83938,1.0948895,6.0519922074661645
inst_0125,RandomGenerator,0,4,1000,3.64479,4.11061,2.24680002,6.459094248277142
inst_0043,RandomGenerator,0,2,1000,1.37344,0.97318,0.94298743,6.214566382162159
inst_0385,RandomGenerator,0,6,1000,4.08624,4.60194,3.01148418,6.567198614550601
inst_0266,RandomGenerator,0,2,1000,1.48637,1.35424,0.8607849599999999,5.811239440711283
inst_0646,RandomGenerator,0,2,1000,1.35507,1.12841,0.7440540900000001,5.946720657197644
inst_0124,RandomGenerator,0,2,1000,2.5894,2.20257,0.8644224399999999,5.527448538847873
inst_0294,RandomGenerator,0,3,1000,3.60434,2.97205,1.79937706,6.362086342598235
inst_0130,RandomGenerator,0,4,1000,4.01157,3.82438,2.4533120900000003,6.539121838533489
inst_0161,RandomGenerator,0,4,1000,3.52222,4.99655,1.61642952,6.093319128160759
inst_0139,RandomGenerator,0,3,1000,2.73628,2.42476,1.40066159,6.4014748513477
inst_0588,RandomGenerator,0,1,1000,2.39144,1.56137,0.8493852800000001,5.555089290210217
inst_0721,RandomGenerator,0,3,1000,4.71833,4.460179999999999,3.20974762,6.7162993086885
inst_0677,RandomGenerator,0,4,1000,3.4828,3.87498,2.2582546000000003,6.574512233886941
inst_0981,RandomGenerator,0,2,1000,2.78113,2.12814,1.51023161,6.19177774944519
inst_0055,RandomGenerator,0,4,1000,3.1772600000000004,3.10075,1.56089219,6.379275061440037
inst_0586,RandomGenerator,0,3,1000,3.32946,3.04694,2.04562884,6.6974765756001196
inst_0491,RandomGenerator,0,4,1000,3.91182,3.75348,2.327211,6.383950380879358
inst_0997,RandomGenerator,0,5,1000,2.7359,4.05897,1.66414171,6.2908709758628945
inst_0318,RandomGenerator,0,3,1000,3.1815299999999995,2.85195,1.60736071,6.406688121817998
inst_0015,RandomGenerator,0,3,1000,2.06544,2.84065,0.6510465900000001,5.612944239482797
