instance,solver,time,n,len,obj_sm,obj_lr_ub,obj_lr,power,power_offset
inst_0485,RandomGenerator,0,2,1000,2.8414149535844024,3.2569442898008574,2.315273501998741,7.944891549506743,2.454891549506743
inst_0486,RandomGenerator,0,4,1000,3.181423497003673,4.013897689562909,2.5865770665310555,7.752604365174869,2.2626043651748686
inst_0487,RandomGenerator,0,5,1000,3.762398374435734,6.318006630463461,2.9449897695227527,8.461229756585718,2.9712297565857178
inst_0488,RandomGenerator,0,5,1000,3.2132303529875417,5.691531421435872,2.6083936997709087,8.073834998039587,2.5838349980395865
inst_0489,RandomGenerator,0,1,1000,1.330469517969377,0.6902249492190748,0.0110435991875051,5.727026516059162,0.2370265160591618
inst_0490,RandomGenerator,0,4,1000,3.3199342310246225,5.066938639514824,2.598964101542657,8.233760254794488,2.7437602547944877
inst_0491,RandomGenerator,0,2,1000,1.6274817156021872,2.6815826803821543,0.772970352934111,6.492806430694101,1.0028064306941005
inst_0492,RandomGenerator,0,4,1000,3.55245429745246,4.225419371824901,3.044536575193423,8.627341026785667,3.1373410267856663
inst_0493,RandomGenerator,0,3,1000,1.900121464652404,2.897780054255624,1.4894701758203417,7.059405770596107,1.5694057705961066
inst_0494,RandomGenerator,0,2,1000,2.672044832936003,2.987087322655369,1.6185276813181593,7.462253725381476,1.972253725381476
inst_0495,RandomGenerator,0,1,1000,0.2655920871975389,0.4755481648204543,0.0665767430748636,5.73546276111402,0.24546276111401966
inst_0496,RandomGenerator,0,4,1000,1.6849385717435703,3.512062141774956,0.8899893956591142,6.404798882092263,0.9147988820922626
inst_0497,RandomGenerator,0,4,1000,2.4757554115196343,5.7991258017592,1.384992814721321,6.870536514495458,1.380536514495458
inst_0498,RandomGenerator,0,4,1000,3.0500769098312226,3.400206794583552,2.3071549148817185,8.084607622565278,2.5946076225652774
inst_0499,RandomGenerator,0,4,1000,1.5917743695355044,3.825821111278809,1.4168887536642245,6.867585632792672,1.3775856327926714
inst_0500,RandomGenerator,0,2,1000,2.303295750127574,1.533187701014406,0.9508045340800876,7.1272600342453485,1.6372600342453483
inst_0501,RandomGenerator,0,2,1000,1.9518886941621385,1.7434154835720914,0.6896545896197427,6.3363615557574855,0.8463615557574853
inst_0502,RandomGenerator,0,2,1000,2.290085105516505,2.0633350228071907,1.3990160124830735,7.260935488204471,1.7709354882044712
inst_0503,RandomGenerator,0,1,1000,0.3521725805804092,1.1824550313529891,0.0626701166617084,5.76900254055874,0.2790025405587402
inst_0504,RandomGenerator,0,2,1000,0.4156545345677768,0.6551892842120585,0.2853177572273512,5.872388470430341,0.38238847043034063
inst_0505,RandomGenerator,0,3,1000,2.0614242633059856,3.7867877741210414,0.6482790655583548,6.5537491315995435,1.0637491315995433
inst_0506,RandomGenerator,0,1,1000,1.29844519949574,0.7042892679620704,0.2246682764799004,6.067416790329848,0.5774167903298482
inst_0507,RandomGenerator,0,5,1000,2.071725334018355,3.577822184684964,1.220250364331688,6.756036966994712,1.2660369669947116
inst_0508,RandomGenerator,0,1,1000,2.1978646050816306,1.8282532635600528,0.6069800835019377,6.467829252885088,0.9778292528850878
inst_0509,RandomGenerator,0,3,1000,2.5495947048237184,1.911484701590335,1.780696598252015,7.736348488796497,2.246348488796497
inst_0510,RandomGenerator,0,3,1000,1.7600643405878582,1.7227126434050852,1.1539916774580163,6.663056654858606,1.1730566548586054
inst_0511,RandomGenerator,0,3,1000,1.078032516988109,3.080571403335221,0.4526779307432531,6.021622641509446,0.531622641509446
inst_0512,RandomGenerator,0,1,1000,0.3155351063639947,0.3553288736969791,0.152436086816004,5.799239517612826,0.3092395176128262
inst_0513,RandomGenerator,0,2,1000,2.337460025548279,2.335289788717708,1.2889918623346752,7.153272331522913,1.6632723315229132
inst_0514,RandomGenerator,0,3,1000,1.907299505178144,2.8096954187235483,1.4552657488662195,6.944526466592135,1.4545264665921351
inst_0515,RandomGenerator,0,4,1000,2.677262830574102,3.0473825722681886,1.939542976562581,7.460352021445994,1.9703520214459935
inst_0516,RandomGenerator,0,3,1000,1.3521078284797765,2.294971432015492,1.2815471212413625,6.591629466623084,1.1016294666230841
inst_0517,RandomGenerator,0,4,1000,3.010746920748341,5.021323216743999,2.017253611420802,7.534362367886388,2.0443623678863876
inst_0518,RandomGenerator,0,5,1000,3.0067368888250803,3.5426351088359778,2.111858537535672,7.888834611739509,2.3988346117395087
inst_0519,RandomGenerator,0,1,1000,0.4249737259745263,0.3030406067006593,0.2681909369300835,5.867549383980823,0.3775493839808224
