instance,solver,time,n,len,obj_sm,obj_lr_ub,obj_lr
inst_0707,RandomGenerator,0,3,3000,1.2037533333333335,1.6376500000000003,0.9447542600000002
inst_0656,RandomGenerator,0,2,3000,1.9657266666666668,1.8058200000000004,0.6382536666666666
inst_0087,RandomGenerator,0,3,3000,3.9591999999999996,3.4473500000000006,2.4896612300000003
inst_0124,RandomGenerator,0,4,3000,4.545176666666666,4.10181,3.309221136666667
inst_0805,RandomGenerator,0,3,3000,3.0521599999999998,3.2996600000000003,1.3713620199999998
inst_0473,RandomGenerator,0,3,3000,1.3429666666666666,1.2751700000000001,0.23107585666666666
inst_0600,RandomGenerator,0,1,3000,1.42175,0.68748,0.36092700000000005
inst_0386,RandomGenerator,0,3,3000,2.6286400000000003,3.37061,1.0670067733333335
inst_0698,RandomGenerator,0,1,3000,3.8512666666666666,3.09425,0.21144041666666666
inst_0357,RandomGenerator,0,3,3000,3.742736666666666,3.5705,2.042084066666667
inst_0255,RandomGenerator,0,3,3000,2.44695,2.02167,0.95546209
inst_0943,RandomGenerator,0,2,3000,2.32524,1.84017,0.47400964999999995
inst_0447,RandomGenerator,0,3,3000,4.279596666666667,3.69687,2.5242520366666668
inst_0500,RandomGenerator,0,2,3000,2.23814,1.5580500000000002,0.9645957500000001
inst_0714,RandomGenerator,0,2,3000,1.88214,1.1850500000000002,1.07411363
inst_0104,RandomGenerator,0,6,3000,4.92417,6.41432,3.841945403333334
inst_0512,RandomGenerator,0,1,3000,0.36430666666666667,0.34915,0.14966896666666668
inst_0665,RandomGenerator,0,2,3000,1.8120133333333333,0.9507800000000001,0.6810519733333333
inst_0230,RandomGenerator,0,2,3000,4.148,3.4092499999999992,2.160217233333333
inst_0134,RandomGenerator,0,4,3000,2.8951566666666673,3.17734,2.138491896666667
inst_0737,RandomGenerator,0,3,3000,3.123603333333333,2.77988,1.877657003333333
inst_0031,RandomGenerator,0,1,3000,0.5661999999999999,0.55173,0.30069285
inst_0065,RandomGenerator,0,4,3000,5.43744,4.74578,3.350344823333333
inst_0693,RandomGenerator,0,3,3000,2.8763799999999997,2.77833,1.3647636833333332
inst_0967,RandomGenerator,0,4,3000,4.291086666666667,4.0798000000000005,2.3708453633333333
inst_0592,RandomGenerator,0,4,3000,2.59944,3.50913,1.5028857199999999
inst_0396,RandomGenerator,0,3,3000,3.2472399999999997,3.00223,1.0784629933333334
inst_0127,RandomGenerator,0,3,3000,1.7246833333333333,1.73054,0.5270357866666666
